intern_id,course,rating
INT_1353,APIs & Microservices,5.6
INT_1354,Python Fundamentals,8.5
INT_1354,Cloud Computing (AWS),6.0
INT_1354,Docker & Kubernetes,6.0
INT_1354,System Design,6.0
INT_1354,Data Wrangling & Pandas,8.5
INT_1354,Git & Version Control,8.5
INT_1354,APIs & Microservices,6.0
INT_1354,Business Intelligence & BI Tools,6.0
INT_1355,Python Fundamentals,6.2
INT_1355,Cloud Computing (AWS),8.5
INT_1355,Docker & Kubernetes,6.2
INT_1355,System Design,8.5
INT_1355,Data Wrangling & Pandas,8.5
INT_1355,Reinforcement Learning,6.2
INT_1356,Python Fundamentals,5.4
INT_1356,SQL & Databases,5.4
INT_1356,Cloud Computing (AWS),8.5
INT_1356,System Design,5.4
INT_1356,A/B Testing & Experimentation,5.4
INT_1356,Data Wrangling & Pandas,8.5
INT_1356,Git & Version Control,8.5
INT_1356,APIs & Microservices,5.4
INT_1357,Python Fundamentals,5.1
INT_1357,SQL & Databases,5.1
INT_1357,Cloud Computing (AWS),5.1
INT_1357,System Design,8.5
INT_1357,Frontend Basics (React),5.1
INT_1357,Data Wrangling & Pandas,8.5
INT_1357,Git & Version Control,8.5
INT_1357,APIs & Microservices,5.1
INT_1357,Time Series Analysis,5.1
INT_1358,SQL & Databases,6.2
INT_1358,System Design,8.5
INT_1358,Frontend Basics (React),6.2
INT_1358,Statistics & Probability,8.5
INT_1358,MLOps Pipelines,6.2
INT_1358,Data Wrangling & Pandas,6.2
INT_1358,Time Series Analysis,6.2
INT_1358,Business Intelligence & BI Tools,8.5
INT_1359,Python Fundamentals,8.5
INT_1359,SQL & Databases,4.7
INT_1359,Cloud Computing (AWS),4.7
INT_1359,Docker & Kubernetes,4.7
INT_1359,System Design,8.5
INT_1359,Data Wrangling & Pandas,4.7
INT_1359,Git & Version Control,4.7
INT_1359,APIs & Microservices,8.5
INT_1360,Python Fundamentals,6.0
INT_1360,Machine Learning Basics,8.5
INT_1360,Deep Learning,6.0
INT_1360,Docker & Kubernetes,6.0
INT_1360,NLP & Text Analytics,8.5
INT_1360,MLOps Pipelines,8.5
INT_1360,A/B Testing & Experimentation,6.0
INT_1360,Reinforcement Learning,6.0
INT_1361,Python Fundamentals,6.7
INT_1361,Machine Learning Basics,8.5
INT_1361,Cloud Computing (AWS),6.7
INT_1361,System Design,6.7
INT_1361,NLP & Text Analytics,8.5
INT_1361,MLOps Pipelines,8.5
INT_1361,Reinforcement Learning,6.7
INT_1362,SQL & Databases,5.2
INT_1362,Cloud Computing (AWS),8.5
INT_1362,Cybersecurity Essentials,8.5
INT_1362,MLOps Pipelines,8.5
INT_1363,Python Fundamentals,8.5
INT_1363,SQL & Databases,5.8
INT_1363,Data Visualization,5.8
INT_1363,System Design,5.8
INT_1363,Statistics & Probability,8.5
INT_1363,MLOps Pipelines,5.8
INT_1363,Data Wrangling & Pandas,5.8
INT_1363,Time Series Analysis,8.5
INT_1363,Business Intelligence & BI Tools,5.8
INT_1364,SQL & Databases,8.5
INT_1364,Machine Learning Basics,5.8
INT_1364,Deep Learning,5.8
INT_1364,Data Visualization,5.8
INT_1364,System Design,5.8
INT_1364,Statistics & Probability,5.8
INT_1364,NLP & Text Analytics,5.8
INT_1364,A/B Testing & Experimentation,5.8
INT_1364,Data Wrangling & Pandas,8.5
INT_1364,Time Series Analysis,8.5
INT_1364,Business Intelligence & BI Tools,5.8
INT_1365,Python Fundamentals,8.5
INT_1365,SQL & Databases,6.2
INT_1365,Cybersecurity Essentials,6.2
INT_1365,System Design,8.5
INT_1365,Statistics & Probability,6.2
INT_1365,APIs & Microservices,8.5
INT_1366,Python Fundamentals,7.8
INT_1366,SQL & Databases,7.8
INT_1366,Data Visualization,7.8
INT_1366,Cloud Computing (AWS),8.5
INT_1366,Docker & Kubernetes,8.5
INT_1366,MLOps Pipelines,8.5
INT_1366,Time Series Analysis,7.8
INT_1366,Business Intelligence & BI Tools,7.8
INT_1367,Python Fundamentals,5.9
INT_1367,SQL & Databases,5.9
INT_1367,Machine Learning Basics,8.5
INT_1367,Cloud Computing (AWS),8.5
INT_1367,Docker & Kubernetes,5.9
INT_1367,Cybersecurity Essentials,8.5
INT_1367,System Design,5.9
INT_1367,MLOps Pipelines,5.9
INT_1367,Git & Version Control,5.9
INT_1367,APIs & Microservices,5.9
INT_1368,Python Fundamentals,8.5
INT_1368,SQL & Databases,8.5
INT_1368,System Design,5.7
INT_1368,Git & Version Control,8.5
INT_1368,Reinforcement Learning,5.7
INT_1369,Machine Learning Basics,8.5
INT_1369,Deep Learning,8.5
INT_1369,Data Visualization,8.5
INT_1370,Python Fundamentals,4.8
INT_1370,SQL & Databases,4.8
INT_1370,Cloud Computing (AWS),8.5
INT_1370,Docker & Kubernetes,8.5
INT_1370,Data Wrangling & Pandas,4.8
INT_1370,Git & Version Control,8.5
INT_1370,APIs & Microservices,4.8
INT_1371,Python Fundamentals,6.7
INT_1371,SQL & Databases,6.7
INT_1371,Machine Learning Basics,8.5
INT_1371,Cloud Computing (AWS),6.7
INT_1371,Docker & Kubernetes,8.5
INT_1371,Cybersecurity Essentials,8.5
INT_1371,System Design,6.7
INT_1371,MLOps Pipelines,6.7
INT_1371,A/B Testing & Experimentation,6.7
INT_1371,Git & Version Control,6.7
INT_1371,APIs & Microservices,6.7
INT_1372,SQL & Databases,7.0
INT_1372,Data Visualization,7.0
INT_1372,Cloud Computing (AWS),7.0
INT_1372,Statistics & Probability,8.5
INT_1372,A/B Testing & Experimentation,7.0
INT_1372,Time Series Analysis,8.5
INT_1372,Business Intelligence & BI Tools,8.5
INT_1373,Python Fundamentals,6.9
INT_1373,SQL & Databases,6.9
INT_1373,Machine Learning Basics,6.9
INT_1373,Deep Learning,8.5
INT_1373,Statistics & Probability,6.9
INT_1373,NLP & Text Analytics,8.5
INT_1373,MLOps Pipelines,6.9
INT_1373,A/B Testing & Experimentation,6.9
INT_1373,Git & Version Control,6.9
INT_1373,Reinforcement Learning,8.5
INT_1374,Machine Learning Basics,8.5
INT_1374,Deep Learning,8.4
INT_1374,Data Visualization,8.4
INT_1374,A/B Testing & Experimentation,8.5
INT_1374,Data Wrangling & Pandas,8.4
INT_1374,Time Series Analysis,8.5
INT_1375,SQL & Databases,6.6
INT_1375,Data Visualization,6.6
INT_1375,Cloud Computing (AWS),8.5
INT_1375,Docker & Kubernetes,8.5
INT_1375,System Design,6.6
INT_1375,Statistics & Probability,6.6
INT_1375,MLOps Pipelines,6.6
INT_1375,A/B Testing & Experimentation,8.5
INT_1375,Data Wrangling & Pandas,6.6
INT_1375,Time Series Analysis,6.6
INT_1375,Business Intelligence & BI Tools,6.6
INT_1376,Python Fundamentals,5.9
INT_1376,Machine Learning Basics,8.5
INT_1376,Deep Learning,5.9
INT_1376,Data Visualization,5.9
INT_1376,Statistics & Probability,5.9
INT_1376,NLP & Text Analytics,5.9
INT_1376,A/B Testing & Experimentation,8.5
INT_1376,Time Series Analysis,8.5
INT_1376,Business Intelligence & BI Tools,5.9
INT_1377,Python Fundamentals,6.0
INT_1377,SQL & Databases,6.0
INT_1377,Data Visualization,8.5
INT_1377,Statistics & Probability,8.5
INT_1377,A/B Testing & Experimentation,6.0
INT_1377,Time Series Analysis,8.5
INT_1377,Business Intelligence & BI Tools,6.0
INT_1378,SQL & Databases,4.9
INT_1378,Machine Learning Basics,4.9
INT_1378,Data Visualization,8.5
INT_1378,Statistics & Probability,4.9
INT_1378,NLP & Text Analytics,4.9
INT_1378,A/B Testing & Experimentation,4.9
INT_1378,Git & Version Control,8.5
INT_1378,APIs & Microservices,8.5
INT_1378,Reinforcement Learning,4.9
INT_1378,Business Intelligence & BI Tools,4.9
INT_1379,SQL & Databases,6.5
INT_1379,Machine Learning Basics,6.5
INT_1379,Deep Learning,6.5
INT_1379,Data Visualization,6.5
INT_1379,Statistics & Probability,6.5
INT_1379,NLP & Text Analytics,8.5
INT_1379,Data Wrangling & Pandas,8.5
INT_1379,Business Intelligence & BI Tools,8.5
INT_1380,Python Fundamentals,6.2
INT_1380,SQL & Databases,8.5
INT_1380,System Design,6.2
INT_1380,Frontend Basics (React),8.5
INT_1380,Data Wrangling & Pandas,8.5
INT_1380,Git & Version Control,6.2
INT_1380,APIs & Microservices,6.2
INT_1381,Python Fundamentals,5.8
INT_1381,SQL & Databases,8.5
INT_1381,Data Visualization,8.5
INT_1381,Statistics & Probability,8.5
INT_1381,MLOps Pipelines,5.8
INT_1381,A/B Testing & Experimentation,5.8
INT_1381,Business Intelligence & BI Tools,5.8
INT_1382,Python Fundamentals,8.5
INT_1382,SQL & Databases,7.3
INT_1382,Data Visualization,8.5
INT_1382,Cloud Computing (AWS),8.5
INT_1382,Docker & Kubernetes,7.3
INT_1382,System Design,7.3
INT_1382,A/B Testing & Experimentation,7.3
INT_1382,Data Wrangling & Pandas,7.3
INT_1382,Time Series Analysis,7.3
INT_1383,Python Fundamentals,8.5
INT_1383,SQL & Databases,6.4
INT_1383,Machine Learning Basics,6.4
INT_1383,Cloud Computing (AWS),6.4
INT_1383,Docker & Kubernetes,6.4
INT_1383,Cybersecurity Essentials,8.5
INT_1383,System Design,6.4
INT_1383,Data Wrangling & Pandas,6.4
INT_1383,Git & Version Control,8.5
INT_1383,APIs & Microservices,6.4
INT_1383,Business Intelligence & BI Tools,6.4
INT_1384,Python Fundamentals,7.2
INT_1384,SQL & Databases,8.5
INT_1384,Docker & Kubernetes,7.2
INT_1384,System Design,7.2
INT_1384,Statistics & Probability,8.5
INT_1384,MLOps Pipelines,7.2
INT_1384,Business Intelligence & BI Tools,8.5
INT_1385,SQL & Databases,6.6
INT_1385,Data Visualization,8.5
INT_1385,Statistics & Probability,8.5
INT_1385,A/B Testing & Experimentation,6.6
INT_1385,Data Wrangling & Pandas,8.5
INT_1385,Time Series Analysis,6.6
INT_1385,Business Intelligence & BI Tools,6.6
INT_1386,Python Fundamentals,6.6
INT_1386,SQL & Databases,8.5
INT_1386,Machine Learning Basics,6.6
INT_1386,Deep Learning,6.6
INT_1386,Cloud Computing (AWS),6.6
INT_1386,Docker & Kubernetes,6.6
INT_1386,Cybersecurity Essentials,6.6
INT_1386,System Design,8.5
INT_1386,Git & Version Control,6.6
INT_1386,APIs & Microservices,8.5
INT_1387,SQL & Databases,5.6
INT_1387,Cloud Computing (AWS),8.5
INT_1387,Docker & Kubernetes,8.5
INT_1387,Cybersecurity Essentials,8.5
INT_1387,APIs & Microservices,5.6
INT_1388,Python Fundamentals,4.8
INT_1388,SQL & Databases,4.8
INT_1388,Cloud Computing (AWS),4.8
INT_1388,Docker & Kubernetes,8.5
INT_1388,Cybersecurity Essentials,4.8
INT_1388,System Design,4.8
INT_1388,MLOps Pipelines,4.8
INT_1388,Git & Version Control,8.5
INT_1388,APIs & Microservices,8.5
INT_1389,Cybersecurity Essentials,6.0
INT_1389,System Design,8.5
INT_1389,Git & Version Control,8.5
INT_1389,APIs & Microservices,8.5
INT_1390,Machine Learning Basics,6.0
INT_1390,Deep Learning,8.5
INT_1390,Data Visualization,6.0
INT_1390,Docker & Kubernetes,6.0
INT_1390,Cybersecurity Essentials,6.0
INT_1390,Statistics & Probability,6.0
INT_1390,NLP & Text Analytics,8.5
INT_1390,A/B Testing & Experimentation,6.0
INT_1390,Data Wrangling & Pandas,8.5
INT_1390,Business Intelligence & BI Tools,6.0
INT_1391,Python Fundamentals,6.6
INT_1391,SQL & Databases,6.6
INT_1391,Machine Learning Basics,6.6
INT_1391,Deep Learning,6.6
INT_1391,Cloud Computing (AWS),8.5
INT_1391,Docker & Kubernetes,6.6
INT_1391,Cybersecurity Essentials,8.5
INT_1391,System Design,6.6
INT_1391,Data Wrangling & Pandas,6.6
INT_1391,Git & Version Control,6.6
INT_1391,APIs & Microservices,8.5
INT_1392,SQL & Databases,8.3
INT_1392,Cloud Computing (AWS),8.5
INT_1392,Docker & Kubernetes,8.3
INT_1392,Cybersecurity Essentials,8.3
INT_1392,System Design,8.5
INT_1392,Git & Version Control,8.5
INT_1392,APIs & Microservices,8.3
INT_1393,Cloud Computing (AWS),8.5
INT_1393,Docker & Kubernetes,8.5
INT_1393,APIs & Microservices,8.5
INT_1394,Python Fundamentals,6.7
INT_1394,SQL & Databases,6.7
INT_1394,Data Visualization,6.7
INT_1394,System Design,8.5
INT_1394,Frontend Basics (React),8.5
INT_1394,Statistics & Probability,6.7
INT_1394,NLP & Text Analytics,6.7
INT_1394,A/B Testing & Experimentation,6.7
INT_1394,Data Wrangling & Pandas,8.5
INT_1394,Business Intelligence & BI Tools,6.7
INT_1395,Python Fundamentals,8.5
INT_1395,SQL & Databases,5.3
INT_1395,Deep Learning,5.3
INT_1395,Cloud Computing (AWS),5.3
INT_1395,Docker & Kubernetes,8.5
INT_1395,System Design,8.5
INT_1395,Data Wrangling & Pandas,5.3
INT_1395,Git & Version Control,5.3
INT_1395,APIs & Microservices,5.3
INT_1396,Python Fundamentals,5.8
INT_1396,SQL & Databases,5.8
INT_1396,Cloud Computing (AWS),5.8
INT_1396,Docker & Kubernetes,8.5
INT_1396,System Design,5.8
INT_1396,A/B Testing & Experimentation,8.5
INT_1396,Data Wrangling & Pandas,5.8
INT_1396,Git & Version Control,5.8
INT_1396,APIs & Microservices,8.5
INT_1396,Reinforcement Learning,5.8
INT_1397,Python Fundamentals,4.3
INT_1397,SQL & Databases,8.5
INT_1397,Data Visualization,4.3
INT_1397,Docker & Kubernetes,8.5
INT_1397,Cybersecurity Essentials,4.3
INT_1397,System Design,4.3
INT_1397,Frontend Basics (React),4.3
INT_1397,NLP & Text Analytics,4.3
INT_1397,Git & Version Control,4.3
INT_1397,APIs & Microservices,8.5
INT_1398,Python Fundamentals,5.7
INT_1398,Docker & Kubernetes,5.7
INT_1398,Cybersecurity Essentials,8.5
INT_1398,System Design,8.5
INT_1398,Git & Version Control,8.5
INT_1398,APIs & Microservices,5.7
INT_1399,SQL & Databases,8.5
INT_1399,Data Visualization,6.4
INT_1399,Statistics & Probability,8.5
INT_1399,Business Intelligence & BI Tools,8.5
INT_1400,Machine Learning Basics,6.2
INT_1400,Deep Learning,8.5
INT_1400,Data Visualization,8.5
INT_1400,Statistics & Probability,6.2
INT_1400,NLP & Text Analytics,6.2
INT_1400,Business Intelligence & BI Tools,8.5
INT_1401,SQL & Databases,8.5
INT_1401,Machine Learning Basics,6.1
INT_1401,Deep Learning,6.1
INT_1401,Data Visualization,6.1
INT_1401,A/B Testing & Experimentation,8.5
INT_1401,Business Intelligence & BI Tools,8.5
INT_1402,SQL & Databases,8.5
INT_1402,Cloud Computing (AWS),8.5
INT_1402,Docker & Kubernetes,8.5
INT_1403,SQL & Databases,5.7
INT_1403,Data Visualization,8.5
INT_1403,Cloud Computing (AWS),8.5
INT_1403,Docker & Kubernetes,8.5
INT_1403,Statistics & Probability,5.7
INT_1403,A/B Testing & Experimentation,5.7
INT_1403,Reinforcement Learning,5.7
INT_1403,Business Intelligence & BI Tools,5.7
INT_1404,Python Fundamentals,8.5
INT_1404,SQL & Databases,5.6
INT_1404,Cloud Computing (AWS),8.5
INT_1404,Docker & Kubernetes,8.5
INT_1404,System Design,5.6
INT_1404,Data Wrangling & Pandas,5.6
INT_1404,Git & Version Control,5.6
INT_1404,APIs & Microservices,5.6
INT_1404,Time Series Analysis,5.6
INT_1405,Python Fundamentals,7.0
INT_1405,SQL & Databases,8.5
INT_1405,Docker & Kubernetes,8.5
INT_1405,Cybersecurity Essentials,7.0
INT_1405,System Design,8.5
INT_1405,Frontend Basics (React),7.0
INT_1405,Data Wrangling & Pandas,7.0
INT_1405,Git & Version Control,7.0
INT_1405,APIs & Microservices,7.0
INT_1406,SQL & Databases,8.5
INT_1406,Machine Learning Basics,6.3
INT_1406,Deep Learning,8.5
INT_1406,Data Visualization,6.3
INT_1406,NLP & Text Analytics,6.3
INT_1406,Data Wrangling & Pandas,6.3
INT_1406,Time Series Analysis,6.3
INT_1406,Business Intelligence & BI Tools,8.5
INT_1407,Python Fundamentals,8.5
INT_1407,SQL & Databases,6.9
INT_1407,Data Visualization,6.9
INT_1407,Cloud Computing (AWS),8.5
INT_1407,Frontend Basics (React),6.9
INT_1407,NLP & Text Analytics,6.9
INT_1407,A/B Testing & Experimentation,6.9
INT_1407,Git & Version Control,6.9
INT_1407,APIs & Microservices,6.9
INT_1407,Business Intelligence & BI Tools,8.5
INT_1408,SQL & Databases,7.3
INT_1408,Deep Learning,7.3
INT_1408,Data Visualization,8.5
INT_1408,Statistics & Probability,7.3
INT_1408,A/B Testing & Experimentation,8.5
INT_1408,Business Intelligence & BI Tools,8.5
INT_1409,Python Fundamentals,6.6
INT_1409,SQL & Databases,8.5
INT_1409,Cloud Computing (AWS),6.6
INT_1409,Docker & Kubernetes,8.5
INT_1409,System Design,6.6
INT_1409,Frontend Basics (React),8.5
INT_1409,Data Wrangling & Pandas,6.6
INT_1410,SQL & Databases,6.3
INT_1410,Machine Learning Basics,6.3
INT_1410,Deep Learning,8.5
INT_1410,Docker & Kubernetes,6.3
INT_1410,Statistics & Probability,6.3
INT_1410,NLP & Text Analytics,8.5
INT_1410,A/B Testing & Experimentation,6.3
INT_1410,Git & Version Control,6.3
INT_1410,Reinforcement Learning,8.5
INT_1411,Python Fundamentals,5.5
INT_1411,Data Visualization,5.5
INT_1411,Cloud Computing (AWS),8.5
INT_1411,Docker & Kubernetes,8.5
INT_1411,Cybersecurity Essentials,5.5
INT_1411,Frontend Basics (React),5.5
INT_1411,Git & Version Control,5.5
INT_1411,APIs & Microservices,8.5
INT_1412,SQL & Databases,8.5
INT_1412,Machine Learning Basics,8.5
INT_1412,Data Visualization,6.5
INT_1412,Cybersecurity Essentials,6.5
INT_1412,Frontend Basics (React),6.5
INT_1412,Statistics & Probability,8.5
INT_1412,A/B Testing & Experimentation,6.5
INT_1412,Data Wrangling & Pandas,6.5
INT_1412,Reinforcement Learning,6.5
INT_1412,Business Intelligence & BI Tools,6.5
INT_1413,Python Fundamentals,6.0
INT_1413,Cloud Computing (AWS),6.0
INT_1413,Docker & Kubernetes,8.5
INT_1413,System Design,8.5
INT_1413,Git & Version Control,6.0
INT_1413,APIs & Microservices,8.5
INT_1413,Reinforcement Learning,6.0
INT_1414,Python Fundamentals,6.9
INT_1414,Deep Learning,8.5
INT_1414,System Design,6.9
INT_1414,Statistics & Probability,8.5
INT_1414,NLP & Text Analytics,6.9
INT_1414,MLOps Pipelines,6.9
INT_1414,A/B Testing & Experimentation,8.5
INT_1415,Python Fundamentals,8.5
INT_1415,System Design,8.5
INT_1415,Data Wrangling & Pandas,8.5
INT_1416,SQL & Databases,6.0
INT_1416,Machine Learning Basics,6.0
INT_1416,Deep Learning,6.0
INT_1416,Data Visualization,6.0
INT_1416,Statistics & Probability,8.5
INT_1416,NLP & Text Analytics,6.0
INT_1416,A/B Testing & Experimentation,6.0
INT_1416,Data Wrangling & Pandas,8.5
INT_1416,Time Series Analysis,6.0
INT_1416,Business Intelligence & BI Tools,8.5
INT_1417,SQL & Databases,8.5
INT_1417,Cloud Computing (AWS),8.5
INT_1417,Docker & Kubernetes,8.5
INT_1418,Python Fundamentals,8.5
INT_1418,Docker & Kubernetes,5.6
INT_1418,System Design,8.5
INT_1418,Git & Version Control,5.6
INT_1418,APIs & Microservices,8.5
INT_1419,Python Fundamentals,5.4
INT_1419,SQL & Databases,8.5
INT_1419,Cloud Computing (AWS),5.4
INT_1419,Cybersecurity Essentials,5.4
INT_1419,System Design,5.4
INT_1419,Data Wrangling & Pandas,5.4
INT_1419,Git & Version Control,8.5
INT_1419,APIs & Microservices,8.5
INT_1420,Python Fundamentals,8.5
INT_1420,SQL & Databases,8.5
INT_1420,Docker & Kubernetes,6.1
INT_1420,Cybersecurity Essentials,6.1
INT_1420,System Design,6.1
INT_1420,Git & Version Control,8.5
INT_1420,APIs & Microservices,6.1
INT_1420,Reinforcement Learning,6.1
INT_1421,Python Fundamentals,5.0
INT_1421,Deep Learning,5.0
INT_1421,Docker & Kubernetes,5.0
INT_1421,System Design,5.0
INT_1421,Statistics & Probability,8.5
INT_1421,MLOps Pipelines,8.5
INT_1421,Git & Version Control,5.0
INT_1421,Time Series Analysis,8.5
INT_1422,Python Fundamentals,8.5
INT_1422,SQL & Databases,7.2
INT_1422,Cloud Computing (AWS),7.2
INT_1422,Docker & Kubernetes,8.5
INT_1422,System Design,7.2
INT_1422,Data Wrangling & Pandas,7.2
INT_1422,Git & Version Control,8.5
INT_1423,Python Fundamentals,6.6
INT_1423,Machine Learning Basics,6.6
INT_1423,Deep Learning,8.5
INT_1423,Data Visualization,8.5
INT_1423,Business Intelligence & BI Tools,8.5
INT_1424,SQL & Databases,8.5
INT_1424,Statistics & Probability,8.5
INT_1424,Business Intelligence & BI Tools,8.5
INT_1425,Python Fundamentals,5.0
INT_1425,SQL & Databases,5.0
INT_1425,Cloud Computing (AWS),8.5
INT_1425,Docker & Kubernetes,8.5
INT_1425,Cybersecurity Essentials,5.0
INT_1425,MLOps Pipelines,8.5
INT_1425,Git & Version Control,5.0
INT_1425,Time Series Analysis,5.0
INT_1426,SQL & Databases,6.2
INT_1426,Machine Learning Basics,8.5
INT_1426,Data Visualization,6.2
INT_1426,Frontend Basics (React),6.2
INT_1426,Statistics & Probability,6.2
INT_1426,MLOps Pipelines,8.5
INT_1426,A/B Testing & Experimentation,6.2
INT_1426,Git & Version Control,6.2
INT_1426,Time Series Analysis,8.5
INT_1426,Business Intelligence & BI Tools,6.2
INT_1427,SQL & Databases,5.2
INT_1427,Docker & Kubernetes,8.5
INT_1427,Cybersecurity Essentials,8.5
INT_1427,MLOps Pipelines,8.5
INT_1428,Python Fundamentals,6.0
INT_1428,SQL & Databases,8.5
INT_1428,Cloud Computing (AWS),6.0
INT_1428,Docker & Kubernetes,6.0
INT_1428,System Design,8.5
INT_1428,Data Wrangling & Pandas,8.5
INT_1428,Git & Version Control,6.0
INT_1429,Python Fundamentals,8.5
INT_1429,SQL & Databases,8.5
INT_1429,Docker & Kubernetes,5.8
INT_1429,System Design,8.5
INT_1429,MLOps Pipelines,5.8
INT_1430,Python Fundamentals,8.5
INT_1430,SQL & Databases,5.8
INT_1430,Cloud Computing (AWS),5.8
INT_1430,Docker & Kubernetes,5.8
INT_1430,Cybersecurity Essentials,5.8
INT_1430,System Design,5.8
INT_1430,Statistics & Probability,8.5
INT_1430,Git & Version Control,5.8
INT_1430,APIs & Microservices,5.8
INT_1430,Time Series Analysis,8.5
INT_1431,Python Fundamentals,8.5
INT_1431,Data Visualization,8.5
INT_1431,Frontend Basics (React),8.5
INT_1432,Python Fundamentals,8.5
INT_1432,SQL & Databases,8.5
INT_1432,APIs & Microservices,8.5
INT_1433,Python Fundamentals,5.7
INT_1433,Machine Learning Basics,5.7
INT_1433,Data Visualization,8.5
INT_1433,Docker & Kubernetes,5.7
INT_1433,Cybersecurity Essentials,5.7
INT_1433,Frontend Basics (React),5.7
INT_1433,Statistics & Probability,5.7
INT_1433,A/B Testing & Experimentation,8.5
INT_1433,Git & Version Control,8.5
INT_1433,APIs & Microservices,5.7
INT_1434,Python Fundamentals,8.5
INT_1434,SQL & Databases,6.4
INT_1434,Cloud Computing (AWS),6.4
INT_1434,Cybersecurity Essentials,6.4
INT_1434,MLOps Pipelines,6.4
INT_1434,Git & Version Control,8.5
INT_1434,APIs & Microservices,8.5
INT_1435,Cloud Computing (AWS),5.5
INT_1435,Docker & Kubernetes,8.5
INT_1435,System Design,5.5
